"";"study.es";"study";"year";"country";"rob";"disorder";"therapy";"patient";"improved.ig";"n.ig";"improved.cg";"n.cg";"plogit.ig";"se.plogit.ig";"plogit.cg";"se.plogit.cg";"logrr";"se.logrr";"reference"
"428";"Rohricht, 2013";"Rohricht, 2013";2013;"Europe";"low";"Depression";"Other Psychological Treatment";"Adults";2;16;0;15;-1,94591014905531;0,755928946018454;-3,43398720448515;1,4368424162142;1,54691755545277;1,50826980688525;"Rohricht F, Papadopoulos N, Priebe S. An exploratory randomized controlled trial of body psychotherapy for patients with chronic depression. Journal of Affective Disorders. 2013;151(1):85-91."
"429";"Ross, 1985";"Ross, 1985";1985;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";15;20;4;21;1,09861228866811;0,516397779494322;-1,44691898293633;0,555718930226211;1,28439067613818;0,437545695376638;"Ross M, Scott M. An evaluation of the effectiveness of individual and group cognitive therapy in the treatment of depressed patients in an inner city health centre. The Journal of the Royal College of General Practitioners. 1985;35(274):239-42."
"430";"Sadler, 2018 - cbt-l";"Sadler, 2018";2018;"Australia";"high";"Depression";"Cognitive Behavior Therapy";"Older Adults";3;24;0;23;-1,94591014905531;0,617213399848368;-3,85014760171006;1,42917920202099;1,90423745265475;1,48402990795142;"Sadler, P., McLaren, S., Klein, B., Harvey, J., & Jenkins, M. (2018). Cognitive behavior therapy for older adults with insomnia and depression: a randomized controlled trial in community mental health services. Sleep, 41(8) (no pagination). doi:10.1093/sleep/zsy105"
"431";"Sadler, 2018 - cbt-l+";"Sadler, 2018";2018;"Australia";"high";"Depression";"Cognitive Behavior Therapy";"Older Adults";1;25;1;23;-3,17805383034795;1,02062072615966;-3,09104245335832;1,02247471629109;-0,0816780310142671;1,11873341577404;"Sadler, P., McLaren, S., Klein, B., Harvey, J., & Jenkins, M. (2018). Cognitive behavior therapy for older adults with insomnia and depression: a randomized controlled trial in community mental health services. Sleep, 41(8) (no pagination). doi:10.1093/sleep/zsy105"
"432";"Safren, 2009";"Safren, 2009";2009;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";7;23;2;22;-0,826678573184468;0,453163483587483;-2,30258509299405;0,741619848709566;1,05512717672837;0,668083600606636;"Safren SA, O'Cleirigh C, Tan JY, Raminani SR, Reilly LC, Otto MW, et al. A randomized controlled trial of cognitive behavioral therapy for adherence and depression (CBT-AD) in HIV-infected individuals. Health Psychology. 2009;28(1):1-10."
"433";"Safren, 2014";"Safren, 2014";2014;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Older Adults";20;45;8;42;-0,22314355131421;0,3;-1,44691898293633;0,392952623996688;0,812150472621558;0,347735694005777;"Safren SA, Gonzalez JS, Wexler DJ, Psaros C, Delahanty LM, Blashill AJ, et al. A randomized controlled trial of cognitive behavioral therapy for adherence and depression (CBT-AD) in patients with uncontrolled type 2 diabetes. Diabetes care. 2014;37(3):625-33."
"434";"Safren, 2016 - cbt";"Safren, 2016";2016;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";17;94;5;49;-1,51059207779747;0,267974891358832;-2,17475172148416;0,471939903724269;0,510825623765991;0,456264186822731;"Safren SA, Bedoya CA, O'Cleirigh C, Biello KB, Pinkston MM, Stein MD, et al. Cognitive behavioural therapy for adherence and depression in patients with HIV: A three-arm randomised controlled trial. The Lancet HIV. 2016;3(11):e529-e38."
"435";"Safren, 2016 - sup";"Safren, 2016";2016;"North America";"high";"Depression";"Other Psychological Treatment";"Adults";18;97;5;49;-1,47907609457086;0,261177685500995;-2,17475172148416;0,471939903724269;0,535142931416697;0,453225998166263;"Safren SA, Bedoya CA, O'Cleirigh C, Biello KB, Pinkston MM, Stein MD, et al. Cognitive behavioural therapy for adherence and depression in patients with HIV: A three-arm randomised controlled trial. The Lancet HIV. 2016;3(11):e529-e38."
"436";"Safren, 2021";"Safren, 2021";2021;"Other";"high";"Depression";"Cognitive Behavior Therapy";"Adults";50;80;34;81;0,510825623765991;0,23094010767585;-0,323787077093897;0,225140756973417;0,393359848066299;0,15522624953803;"Safren, S. A., O'Cleirigh, C., Andersen, L. S., Magidson, J. F., Lee, J. S., Bainter, S. A., . . . Joska, J. A. (2021). Treating depression and improving adherence in HIV care with task-shared cognitive behavioural therapy in Khayelitsha, South Africa: a randomized controlled trial. J Int AIDS Soc, 24(10), e25823. doi:10.1002/jia2.25823"
"437";"Savari, 2021";"Savari, 2021";2021;"Other";"high";"Depression";"3rd-Wave CBT";"Young Adults";4;15;1;15;-1,01160091167848;0,583874208121142;-2,63905732961526;1,03509833901353;1,09861228866811;0,871697556968226;"Savari, Y., Mohagheghi, H., & Petrocchi, N. (2021). A preliminary investigation on the effectiveness of compassionate mind training for students with major depressive disorder: A randomized controlled trial. Mindfulness, 12(5), 1159-1172. doi:10.1007/s12671-020-01584-3"
"438";"Schlicker, 2020";"Schlicker, 2020";2020;"Europe";"low";"Depression";"Cognitive Behavior Therapy";"Adults";5;40;1;36;-1,94591014905531;0,478091443733758;-3,55534806148941;1,01418510567422;1,19529327060621;0,892410348542745;"Schlicker S, Baumeister H, Buntrock C, et al. A web- And mobile-based intervention for comorbid, recurrent depression in patients with chronic back pain on sick leave (get.back): Pilot randomized controlled trial on feasibility, user satisfaction, and effectiveness. JMIR Mental Health. 2020;7(4)."
"439";"Schulberg, 1996";"Schulberg, 1996";1996;"North America";"high";"Depression";"Interpersonal Therapy";"Adults";54;93;40;92;0,325422400434628;0,210141723985372;-0,262364264467491;0,210311124838343;0,286145935780443;0,146744621370993;"Schulberg HC, Block MR, Madonia MJ, Scott CP, Rodriguez E, Imber SD, et al. Treating major depression in primary care practice. Eight-month clinical outcomes. Archives of General Psychiatry. 1996;53(10):913-9."
"440";"Scott, 1990 - grp";"Scott, 1990";1990;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";8;17;5;23;-0,117783035656384;0,485912657903775;-1,28093384546206;0,505525029603437;0,730117611478491;0,446955469828363;"Scott MJ, Stradling SG. Group cognitive therapy for depression produces clinically significant reliable change in community-based settings. Behavioural Psychotherapy. 1990;18(01):1-19."
"441";"Scott, 1990 - ind";"Scott, 1990";1990;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";11;27;5;23;-0,374693449441411;0,39167472590032;-1,28093384546206;0,505525029603437;0,580413359608367;0,435726836107571;"Scott MJ, Stradling SG. Group cognitive therapy for depression produces clinically significant reliable change in community-based settings. Behavioural Psychotherapy. 1990;18(01):1-19."
"442";"Scott, 1992 - sup";"Scott, 1992";1992;"Europe";"high";"Depression";"Other Psychological Treatment";"Adults";20;29;17;29;0,798507696217772;0,401386485959743;0,348306694268216;0,377036951431949;0,158224005214894;0,195260684159007;"Scott AI, Freeman CP. Edinburgh primary care depression study: Treatment outcome, patient satisfaction, and cost after 16 weeks. BMJ. 1992;304(6831):883-7."
"443";"Scott, 1992 - cbt";"Scott, 1992";1992;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";19;29;17;29;0,641853886172395;0,390680917050434;0,348306694268216;0,377036951431949;0,108213584640233;0,201564625506106;"Scott AI, Freeman CP. Edinburgh primary care depression study: Treatment outcome, patient satisfaction, and cost after 16 weeks. BMJ. 1992;304(6831):883-7."
"444";"Scott, 1997";"Scott, 1997";1997;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";5;24;4;24;-1,33500106673234;0,502624689950035;-1,6094379124341;0,547722557505166;0,200670695462151;0,567809608037042;"Scott C, Tacchi MJ, Jones R, Scott J. Acute and one-year outcome of a randomised controlled trial of brief cognitive therapy for major depressive disorder in primary care. The British Journal of Psychiatry. 1997;171:131-4."
"445";"Selmi, 1990 - comp";"Selmi, 1990";1990;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";8;12;1;12;0,693147180559945;0,612372435695794;-2,39789527279837;1,04446593573419;1,73460105538811;0,7901352577187;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"446";"Selmi, 1990 - ind";"Selmi, 1990";1990;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";7;12;1;12;0,336472236621213;0,58554004376912;-2,39789527279837;1,04446593573419;1,6094379124341;0,8;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"447";"Serfaty, 2009";"Serfaty, 2009";2009;"Europe";"low";"Depression";"Cognitive Behavior Therapy";"Older Adults";21;70;16;67;-0,847297860387204;0,260820265478651;-1,15923691048454;0,286544661679911;0,221207442287343;0,279496827415092;"Serfaty MA, Haworth D, Blanchard M, Buszewicz M, Murad S, King M. Clinical effectiveness of individual cognitive behavioral therapy for depressed older people in primary care: A randomized controlled trial. Archives of General Psychiatry. 2009;66(12):1332-40."
"448";"Serfaty, 2020";"Serfaty, 2020";2020;"Europe";"low";"Depression";"Cognitive Behavior Therapy";"Older Adults";15;115;16;115;-1,89711998488588;0,276887462097269;-1,82253112789481;0,26944574611786;-0,0625203569813339;0,328338502649783;"Serfaty, M., King, M., Nazareth, I., Moorey, S., Aspden, T., Tookman, A., . . . Jones, L. (2019). Manualised cognitive and behavioural therapy in treating depression in advanced cancer: the CanTalk RCT. Health Technology Assessment, 23(19), 1‐106. doi:10.3310/hta23190"
"449";"Simpson, 2003";"Simpson, 2003";2003;"Europe";"low";"Depression";"Other Psychological Treatment";"Adults";19;73;14;72;-1,04454506739783;0,266739756065508;-1,42138568093116;0,297775000191279;0,28256697178501;0,304711376384742;"Simpson S, Corney R, Beecham J. A randomized controlled trial to evaluate the effectiveness and cost-effectiveness of psychodynamic counselling for general practice patients with chronic depression. Psychological Medicine. 2003;33(2):229-39."
"450";"Sinniah, 2017";"Sinniah, 2017";2017;"Asia";"high";"Depression";"Cognitive Behavior Therapy";"Adults";1;33;1;36;-3,46573590279973;1,0155048005795;-3,55534806148941;1,01418510567422;0,0857668217574251;1,12963946761376;"Sinniah, A., Oei, T., Maniam, T., & Subramaniam, P. (2017). Positive effects of Individual Cognitive Behavior Therapy for patients with unipolar mood disorders with suicidal ideation in Malaysia: a randomised controlled trial. Psychiatry research, 254, 179-189."
"451";"Sloane, 1985";"Sloane, 1985";1985;"North America";"high";"Depression";"Interpersonal Therapy";"Older Adults";5;19;3;10;-1,02961941718116;0,520988072251728;-0,847297860387204;0,690065559342354;-0,167054084663166;0,566579492227102;"Sloane R, Staples F, Schneider L. Interpersonal therapy versus nortriptyline for depression in the elderly. Clinical and Pharmacological Studies in Psychiatric Disorders. 1985:344-6."
"452";"Smith, 2017";"Smith, 2017";2017;"Australia";"low";"Depression";"Cognitive Behavior Therapy";"Adults";14;54;7;59;-1,04982212449868;0,310529501704059;-2,00533356952611;0,402601430807085;0,74702123976665;0,408831877466063;"Smith, J., Newby, J. M., Burston, N., Murphy, M. J., Michael, S., Mackenzie, A., . . . Andrews, G. (2017). Help from home for depression: A randomised controlled trial comparing internet-delivered cognitive behaviour therapy with bibliotherapy for depression. Internet Interventions, 9, 25-37."
"453";"Sreevani, 2013";"Sreevani, 2013";2013;"Other";"high";"Depression";"Other Psychological Treatment";"Adults";8;15;3;15;0,133531392624523;0,517549169506766;-1,38629436111989;0,645497224367903;0,887303195000903;0,523764342498894;"Sreevani R, Reddemma K, Chan CL, Leung PP, Wong V, Chan CH. Effectiveness of integrated body-mind-spirit group intervention on the well-being of Indian patients with depression: A pilot study. Journal of Nursing Research. 2013;21(3):179-86."
"454";"Strauss, 2012";"Strauss, 2012";2012;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";2;14;0;14;-1,79175946922805;0,763762615825973;-3,36729582998647;1,43838990445615;1,6094379124341;1,50401760811409;"Strauss C, Hayward M, Chadwick P. Group person-based cognitive therapy for chronic depression: A pilot randomized controlled trial. British Journal of Clinical Psychology. 2012;51(3):345-50."
"455";"Sugg, 2018";"Sugg, 2018";2018;"Europe";"low";"Depression";"Other Psychological Treatment";"Adults";17;34;7;33;0;0,342997170285018;-1,31218638896617;0,42581531362632;0,81788397518091;0,362822183667367;"Sugg HVR, Richards DA, Frost J. Morita Therapy for depression (Morita Trial): a pilot randomised controlled trial. BMJ open 2018; 8(8)."
"456";"Swartz, 2008";"Swartz, 2008";2008;"North America";"high";"Depression";"Interpersonal Therapy";"Adults";20;26;9;21;1,20397280432594;0,465474668125631;-0,287682072451781;0,440958551844098;0,560041289679308;0,264189645398972;"Swartz HA, Frank E, Zuckoff A, Cyranowski JM, Houck PR, Cheng Y, et al. Brief interpersonal psychotherapy for depressed mothers whose children are receiving psychiatric treatment. American Journal of Psychiatry. 2008;165(9):1155-62."
"457";"Szumska, 2020";"Szumska, 2020";2020;"Europe";"high";"Depression";"3rd-Wave CBT";"Adults";8;12;0;8;0,693147180559945;0,612372435695794;-2,83321334405622;1,455213750218;2,44755086324423;1,3856406460551;"Szumska I, Gola M, Rusanowska M, et al. Mindfulness-based cognitive therapy reduces clinical symptoms, but do not change frontal alpha asymmetry in people with major depression disorder. International Journal of Neuroscience. 2020."
"458";"Talbot, 2011";"Talbot, 2011";2011;"North America";"high";"Depression";"Interpersonal Therapy";"Adults";8;37;3;33;-1,28785428830664;0,39935292489312;-2,30258509299405;0,605530070819498;0,774507700855558;0,588934573278299;"Talbot NL, Chaudron LH, Ward EA, Duberstein PR, Conwell Y, O'Hara MW, et al. A randomized effectiveness trial of interpersonal psychotherapy for depressed women with sexual abuse histories. Psychiatric Services. 2011;62(4):374-80."
"459";"Teichman, 1995 - mar";"Teichman, 1995";1995;"Other";"high";"Depression";"Cognitive Behavior Therapy";"Adults";9;15;3;15;0,405465108108164;0,52704627669473;-1,38629436111989;0,645497224367903;0,998528830111127;0,511805808431779;"Teichman Y, Bar-el Z, Shor H, Sirota P, Elizur A. A comparison of two modalities of cognitive therapy (individual and marital) in treating depression. Psychiatry. 1995;58(2):136-48."
"460";"Teichman, 1995 - ind";"Teichman, 1995";1995;"Other";"high";"Depression";"Cognitive Behavior Therapy";"Adults";4;15;3;15;-1,01160091167848;0,583874208121142;-1,38629436111989;0,645497224367903;0,251314428280906;0,61555198795227;"Teichman Y, Bar-el Z, Shor H, Sirota P, Elizur A. A comparison of two modalities of cognitive therapy (individual and marital) in treating depression. Psychiatry. 1995;58(2):136-48."
"461";"Titov, 2010 - techn";"Titov, 2010";2010;"Australia";"high";"Depression";"Cognitive Behavior Therapy";"Adults";18;41;4;40;-0,245122458032985;0,314696387689978;-2,19722457733622;0,52704627669473;1,38930188218385;0,47695757957015;"Titov N, Andrews G, Davies M, McIntyre K, Robinson E, Solley K. Internet treatment for depression: A randomized controlled trial comparing clinician vs. technician assistance. PLoS One. 2010;5(6):e10939."
"462";"Titov, 2010 - clin";"Titov, 2010";2010;"Australia";"high";"Depression";"Cognitive Behavior Therapy";"Adults";23;46;4;40;0;0,294883912309794;-2,19722457733622;0,52704627669473;1,51477268589302;0,467523987986506;"Titov N, Andrews G, Davies M, McIntyre K, Robinson E, Solley K. Internet treatment for depression: A randomized controlled trial comparing clinician vs. technician assistance. PLoS One. 2010;5(6):e10939."
"463";"Tong, 2020";"Tong, 2020";2020;"Asia";"high";"Depression";"Cognitive Behavior Therapy";"Adults";37;43;34;45;1,81915844341617;0,4401064572279;1,12846525181779;0,34687296754716;0,128332996801317;0,103371399274147;"Tong, P., Bu, P., Yang, Y., Dong, L., Sun, T., & Shi, Y. (2019). Group cognitive behavioural therapy can reduce stigma and improve treatment compliance in major depressive disorder patients. Early intervention in psychiatry. doi:10.1111/eip.12841"
"464";"Tulbure, 2018 - c-cbt";"Tulbure, 2018";2018;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";19;34;4;26;0,23638877806423;0,345395781117887;-1,70474809223843;0,543557306504609;1,20252247774829;0,45473389713248;"Tulbure BT, Andersson G, Salagean N, Pearce M, Koenig HG. Religious versus Conventional Internet-based Cognitive Behavioral Therapy for Depression. J Relig Health 2018; 57(5): 1634-48."
"465";"Tulbure, 2018 - r-cbt";"Tulbure, 2018";2018;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";11;19;4;26;0,318453731118535;0,464660188642293;-1,70474809223843;0,543557306504609;1,24499990601541;0,4692130045328;"Tulbure BT, Andersson G, Salagean N, Pearce M, Koenig HG. Religious versus Conventional Internet-based Cognitive Behavioral Therapy for Depression. J Relig Health 2018; 57(5): 1634-48."
"466";"van Schaik, 2006";"van Schaik, 2006";2006;"Europe";"high";"Depression";"Interpersonal Therapy";"Older Adults";23;69;24;74;-0,693147180559945;0,255376959227625;-0,7339691750802;0,248327740429189;0,0277996764141994;0,235707891296398;"van Schaik A, van Marwijk H, Adèr H, van Dyck R, de Haan M, Penninx B, et al. Interpersonal psychotherapy for elderly patients in primary care. The American Journal of Geriatric Psychiatry. 2006;14(9):777-86."
"467";"Vernmark, 2010 - email";"Vernmark, 2010";2010;"Europe";"low";"Depression";"Cognitive Behavior Therapy";"Adults";16;30;7;29;0,133531392624523;0,3659625273557;-1,145132304303;0,433948946665029;0,755120940096678;0,356727071595003;"Vernmark K, Lenndin J, Bjärehed J, Carlsson M, Karlsson J, Oberg J, et al. Internet administered guided self-help versus individualized e-mail therapy: A randomized trial of two versions of CBT for major depression. Behaviour Research and Therapy. 2010;48(5):368-76."
"468";"Vernmark, 2010 - guided";"Vernmark, 2010";2010;"Europe";"low";"Depression";"Cognitive Behavior Therapy";"Adults";12;29;7;29;-0,348306694268216;0,377036951431949;-1,145132304303;0,433948946665029;0,510825623765991;0,381492756371391;"Vernmark K, Lenndin J, Bjärehed J, Carlsson M, Karlsson J, Oberg J, et al. Internet administered guided self-help versus individualized e-mail therapy: A randomized trial of two versions of CBT for major depression. Behaviour Research and Therapy. 2010;48(5):368-76."
"469";"Vitriol, 2009";"Vitriol, 2009";2009;"Other";"high";"Depression";"Other Psychological Treatment";"Adults";13;44;6;43;-0,869037847023609;0,330425697304562;-1,81915844341617;0,4401064572279;0,708159257465236;0,427153148251001;"Vitriol VG, Ballesteros ST, Florenzano RU, Weil KP, Benadof DF. Evaluation of an outpatient intervention for women with severe depression and a history of childhood trauma. Psychiatric Services. 2009;60(7):936-42."
"470";"Watkins, 2012";"Watkins, 2012";2012;"Europe";"low";"Depression";"Other Psychological Treatment";"Adults";15;40;8;42;-0,510825623765991;0,32659863237109;-1,44691898293633;0,392952623996688;0,648975962246808;0,365981444975548;"Watkins ER, Taylor RS, Byng R, Baeyens C, Read R, Pearson K, et al. Guided self-help concreteness training as an intervention for major depression in primary care: A Phase II randomized controlled trial. Psychological Medicine. 2012;42(7):1359-71."
"471";"Wiersma, 2014";"Wiersma, 2014";2014;"Europe";"low";"Depression";"Other Psychological Treatment";"Adults";20;67;13;72;-0,854415328156068;0,26697677004691;-1,51258808644418;0,306385752712899;0,489194164682124;0,306996162216829;"Wiersma JE, Schaik DJF, Hoogendorn AW, Dekker JJ, Van HL, Schoevers RA, et al. The effectiveness of the cognitive behavioral analysis system of psychotherapy for chronic depression: A randomized controlled trial. Psychotherapy and Psychosomatics. 2014;83(5):263-9."
"472";"Williams, 2013a";"Williams, 2013a";2013;"Australia";"low";"Depression";"Cognitive Behavior Therapy";"Adults";13;35;6;28;-0,526093095896779;0,349825131140721;-1,29928298413026;0,460566186471838;0,511258899336027;0,405787499237563;"Williams AD, Blackwell SE, Mackenzie A, Holmes EA, Andrews G. Combining imagination and reason in the treatment of depression: A randomized controlled trial of internet-based cognitive-bias modification and internet-CBT for depression. Journal of Consulting and Clinical Psychology. 2013;81(5):793-9."
"473";"Wollersheim, 1991 - bib";"Wollersheim, 1991";1991;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";3;8;2;8;-0,510825623765991;0,730296743340221;-1,09861228866811;0,816496580927726;0,336472236621213;0,671133494967452;"Wollersheim JP, Wilson GL. Group treatment of unipolar depression: A comparison of coping, supportive, bibliotherapy, and delayed treatment groups. Professional Psychology: Research and Practice. 1991;22(6):496."
"474";"Wollersheim, 1991 - sup";"Wollersheim, 1991";1991;"North America";"high";"Depression";"Other Psychological Treatment";"Adults";2;8;2;8;-1,09861228866811;0,816496580927726;-1,09861228866811;0,816496580927726;0;0,751469149302179;"Wollersheim JP, Wilson GL. Group treatment of unipolar depression: A comparison of coping, supportive, bibliotherapy, and delayed treatment groups. Professional Psychology: Research and Practice. 1991;22(6):496."
"475";"Wollersheim, 1991 - cbt";"Wollersheim, 1991";1991;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";2;8;2;8;-1,09861228866811;0,816496580927726;-1,09861228866811;0,816496580927726;0;0,751469149302179;"Wollersheim JP, Wilson GL. Group treatment of unipolar depression: A comparison of coping, supportive, bibliotherapy, and delayed treatment groups. Professional Psychology: Research and Practice. 1991;22(6):496."
"476";"Wong, 2008b";"Wong, 2008b";2008;"Asia";"high";"Depression";"Cognitive Behavior Therapy";"Adults";21;48;9;48;-0,251314428280906;0,290957186981323;-1,46633706879343;0,369800130816819;0,816761136527122;0,332472062585192;"Wong DF. Cognitive behavioral treatment groups for people with chronic depression in Hong Kong: A randomized wait-list control design. Depression and anxiety. 2008;25(2):142-8."
"477";"Wuthrich, 2013";"Wuthrich, 2013";2013;"Australia";"high";"Depression";"Cognitive Behavior Therapy";"Older Adults";13;27;7;35;-0,0741079721537218;0,385164443259822;-1,38629436111989;0,422577127364258;0,843133356710964;0,377987773557908;"Wuthrich VM, Rapee RM. Randomised controlled trial of group cognitive behavioural therapy for comorbid anxiety and depression in older adults. Behaviour Research and Therapy. 2013;51(12):779-86."
"478";"Yang, 2018";"Yang, 2018";2018;"Asia";"high";"Depression";"Other Psychological Treatment";"Young Adults";5;37;1;37;-1,85629799036563;0,480884601541784;-3,58351893845611;1,0137937550497;1,29928298413026;0,89171268643634;"Yang X, Zhao J, Chen Y, Zu S, Zhao J. Comprehensive self-control training benefits depressed college students: a six-month randomized controlled intervention trial. Journal of affective disorders 2018; 226: 251‐60."
"479";"Zemestani, 2016 - bat";"Zemestani, 2016";2016;"Other";"high";"Depression";"Behavorial Activation";"Young Adults";7;15;1;15;-0,133531392624523;0,517549169506766;-2,63905732961526;1,03509833901353;1,6094379124341;0,819126206353749;"Zemestani M, Davoodi I, Honarmand MM, Zargar Y, Ottaviani C. Comparative effects of group metacognitive therapy versus behavioural activation in moderately depressed students. Journal of Mental Health. 2016;25(6):479-85."
"480";"Zemestani, 2016 - mbct";"Zemestani, 2016";2016;"Other";"high";"Depression";"3rd-Wave CBT";"Young Adults";7;15;1;15;-0,133531392624523;0,517549169506766;-2,63905732961526;1,03509833901353;1,6094379124341;0,819126206353749;"Zemestani M, Davoodi I, Honarmand MM, Zargar Y, Ottaviani C. Comparative effects of group metacognitive therapy versus behavioural activation in moderately depressed students. Journal of Mental Health. 2016;25(6):479-85."
"481";"Zemestani, 2020b";"Zemestani, 2020b";2019;"Other";"low";"Depression";"3rd-Wave CBT";"Adults";12;19;4;19;0,538996500732687;0,475594865605671;-1,32175583998232;0,562731433871138;1,02165124753198;0,446831198170092;"Zemestani M, Davoodi I, Honarmand MM, Zargar Y, Ottaviani C. Comparative effects of group metacognitive therapy versus behavioural activation in moderately depressed students. Journal of Mental Health. 2016;25(6):479-85."
"482";"Zu, 2014";"Zu, 2014";2014;"Asia";"high";"Depression";"Cognitive Behavior Therapy";"Adults";12;12;12;16;3,2188758248682;1,4422205101856;1,09861228866811;0,577350269189626;0,268263986594679;0,134534558799263;"Zu S, Xiang Y-T, Liu J, Zhang L, Wang G, Ma X, et al. A comparison of cognitive-behavioral therapy, antidepressants, their combination and standard treatment for Chinese patients with moderate–severe major depressive disorders. Journal of Affective Disorders. 2014;152-154:262-7."
"483";"Acarturk, 2016";"Acarturk, 2016";2016;"Other";"high";"Post-Traumatic Stress Disorder";"Eye Movement Desensitization";"Adults";26;49;2;49;0,122602322092332;0,286251287038336;-3,15700042115011;0,721994872381155;2,36085400111802;0,63034261211865;"Acarturk C, Konuk E, Cetinkaya M, et al. The efficacy of eye movement desensitization and reprocessing for post-traumatic stress disorder and depression among Syrian refugees: results of a randomized controlled trial. Psychol Med. 2016 Sep;46(12):2583-93. doi: 10.1017/S0033291716001070. PMID: 27353367."
"484";"Asukai, 2010";"Asukai, 2010";2010;"Other";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";6;12;1;12;0;0,577350269189626;-2,39789527279837;1,04446593573419;1,46633706879343;0,81271939838595;"Asukai N, Saito A, Tsuruta N, et al. Efficacy of exposure therapy for Japanese patients with posttraumatic stress disorder due to mixed traumatic events: A randomized controlled study. J Trauma Stress. 2010 Dec;23(6):744-50. doi: 10.1002/jts.20589. PMID: 21171135."
"485";"Basoglu, 2005";"Basoglu, 2005";2005;"Other";"low";"Post-Traumatic Stress Disorder";"Exposure";"Adults";10;31;4;28;-0,741937344729377;0,384212242932273;-1,79175946922805;0,540061724867322;0,747214401830221;0,500626174321759;"Basoglu M, Salcioglu E, Livanou M, et al. Single-session behavioral treatment of earthquake-related posttraumatic stress disorder: a randomized waiting list controlled trial. J Trauma Stress. 2005;18(1):1-11. doi: 10.1002/jts.20011. PMID: 16281190."
"486";"Basoglu, 2007";"Basoglu, 2007";2007;"Other";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";5;16;1;15;-0,78845736036427;0,539359889970594;-2,63905732961526;1,03509833901353;1,23676262714893;0,850507294999008;"Basoglu M, Salcioglu E, Livanou M. A randomized controlled study of single-session behavioural treatment of earthquake-related post-traumatic stress disorder using an earthquake simulator. Psychological Medicine. 2007;37(2):203-13. doi: 10.1017/S0033291706009123. PMID: 17254365."
"487";"Blanchard, 2003 - sup";"Blanchard, 2003";2003;"North America";"high";"Post-Traumatic Stress Disorder";"Other Psychological Treatment";"Adults";10;27;5;24;-0,53062825106217;0,398526698493043;-1,33500106673234;0,502624689950035;0,531114277803208;0,4470752891427;"Blanchard EB, Hickling EJ, Devineni T, et al. A controlled evaluation of cognitive behavioural therapy for posttraumatic stress in motor vehicle accident survivors. Behav Res Ther. 2003 Jan;41(1):79-96.  PMID: 12488121."
"488";"Blanchard, 2003 - tf-cbt";"Blanchard, 2003";2003;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";18;27;5;24;0,693147180559945;0,408248290463863;-1,33500106673234;0,502624689950035;1,09750975272401;0,398361987365747;"Blanchard EB, Hickling EJ, Devineni T, et al. A controlled evaluation of cognitive behavioural therapy for posttraumatic stress in motor vehicle accident survivors. Behav Res Ther. 2003 Jan;41(1):79-96.  PMID: 12488121."
"489";"Bradshaw, 2014";"Bradshaw, 2014";2014;"North America";"high";"Post-Traumatic Stress Disorder";"Other Psychological Treatment";"Adults";5;5;0;5;2,39789527279837;1,47709789175199;-2,39789527279837;1,47709789175199;1,79175946922805;0,912870929175277;"Bradshaw RA, McDonald MJ, Grace R, et al. A randomized clinical trial of Observed and Experiential Integration (OEI): a simple, innovative intervention for affect regulation in clients with PTSD. Traumatology (Tallahass Fla). 2014 Sep;20(3):161-71. doi: 10.1037/h0099401."
"490";"Bryant, 2019 - cbt-b";"Bryant, 2019";2019;"Australia";"low";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";19;33;4;34;0,305381649551182;0,352221734672833;-2,01490302054226;0,532290647422377;1,49575095399972;0,463322803226045;"Bryant RA, Kenny L, Rawson N, et al. Efficacy of exposure-based cognitive behaviour therapy for post-traumatic stress disorder in emergency service personnel: a randomised clinical trial. Psychol Med. 2019 Jul;49(9):1565-73. doi: 10.1017/S0033291718002234. PMID: 30149825."
